filename,label,source
US8K_111671-8-0-16_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_111671-8-0-17_noise.npy,siren,UrbanSound8K_noise
US8K_111671-8-0-17_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_111671-8-0-17_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_111671-8-0-18_noise.npy,siren,UrbanSound8K_noise
US8K_111671-8-0-18_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_111671-8-0-18_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_111671-8-0-19_noise.npy,siren,UrbanSound8K_noise
US8K_111671-8-0-19_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_111671-8-0-19_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_111671-8-0-2_noise.npy,siren,UrbanSound8K_noise
US8K_111671-8-0-2_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_111671-8-0-2_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_111671-8-0-20_noise.npy,siren,UrbanSound8K_noise
US8K_111671-8-0-20_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_111671-8-0-20_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_111671-8-0-21_noise.npy,siren,UrbanSound8K_noise
US8K_111671-8-0-21_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_111671-8-0-21_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_111671-8-0-22_noise.npy,siren,UrbanSound8K_noise
US8K_111671-8-0-22_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_111671-8-0-22_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_111671-8-0-3_noise.npy,siren,UrbanSound8K_noise
US8K_111671-8-0-3_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_111671-8-0-3_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_111671-8-0-4_noise.npy,siren,UrbanSound8K_noise
US8K_111671-8-0-4_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_111671-8-0-4_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_111671-8-0-5_noise.npy,siren,UrbanSound8K_noise
US8K_111671-8-0-5_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_111671-8-0-5_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_111671-8-0-6_noise.npy,siren,UrbanSound8K_noise
US8K_111671-8-0-6_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_111671-8-0-6_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_111671-8-0-7_noise.npy,siren,UrbanSound8K_noise
US8K_111671-8-0-7_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_111671-8-0-7_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_111671-8-0-8_noise.npy,siren,UrbanSound8K_noise
US8K_111671-8-0-8_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_111671-8-0-8_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_111671-8-0-9_noise.npy,siren,UrbanSound8K_noise
US8K_111671-8-0-9_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_111671-8-0-9_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_113160-8-0-0_noise.npy,siren,UrbanSound8K_noise
US8K_113160-8-0-0_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_113160-8-0-0_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_117181-8-0-0_noise.npy,siren,UrbanSound8K_noise
US8K_117181-8-0-0_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_117181-8-0-0_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_117181-8-0-1_noise.npy,siren,UrbanSound8K_noise
US8K_117181-8-0-1_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_117181-8-0-1_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_117181-8-0-10_noise.npy,siren,UrbanSound8K_noise
US8K_117181-8-0-10_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_117181-8-0-10_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_117181-8-0-11_noise.npy,siren,UrbanSound8K_noise
US8K_117181-8-0-11_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_117181-8-0-11_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_117181-8-0-12_noise.npy,siren,UrbanSound8K_noise
US8K_117181-8-0-12_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_117181-8-0-12_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_117181-8-0-2_noise.npy,siren,UrbanSound8K_noise
US8K_117181-8-0-2_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_117181-8-0-2_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_117181-8-0-3_noise.npy,siren,UrbanSound8K_noise
US8K_117181-8-0-3_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_117181-8-0-3_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_117181-8-0-4_noise.npy,siren,UrbanSound8K_noise
US8K_117181-8-0-4_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_117181-8-0-4_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_117181-8-0-5_noise.npy,siren,UrbanSound8K_noise
US8K_117181-8-0-5_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_117181-8-0-5_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_117181-8-0-6_noise.npy,siren,UrbanSound8K_noise
US8K_117181-8-0-6_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_117181-8-0-6_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_117181-8-0-7_noise.npy,siren,UrbanSound8K_noise
US8K_117181-8-0-7_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_117181-8-0-7_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_117181-8-0-8_noise.npy,siren,UrbanSound8K_noise
US8K_117181-8-0-8_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_117181-8-0-8_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_117181-8-0-9_noise.npy,siren,UrbanSound8K_noise
US8K_117181-8-0-9_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_117181-8-0-9_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_118279-8-0-0_noise.npy,siren,UrbanSound8K_noise
US8K_118279-8-0-0_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_118279-8-0-0_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_118279-8-0-1_noise.npy,siren,UrbanSound8K_noise
US8K_118279-8-0-1_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_118279-8-0-1_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_118279-8-0-10_noise.npy,siren,UrbanSound8K_noise
US8K_118279-8-0-10_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_118279-8-0-10_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_118279-8-0-11_noise.npy,siren,UrbanSound8K_noise
US8K_118279-8-0-11_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_118279-8-0-11_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_118279-8-0-12_noise.npy,siren,UrbanSound8K_noise
US8K_118279-8-0-12_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_118279-8-0-12_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_118279-8-0-13_noise.npy,siren,UrbanSound8K_noise
US8K_118279-8-0-13_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_118279-8-0-13_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_118279-8-0-14_noise.npy,siren,UrbanSound8K_noise
US8K_118279-8-0-14_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_118279-8-0-14_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_118279-8-0-2_noise.npy,siren,UrbanSound8K_noise
US8K_118279-8-0-2_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_118279-8-0-2_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_118279-8-0-3_noise.npy,siren,UrbanSound8K_noise
US8K_118279-8-0-3_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_118279-8-0-3_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_118279-8-0-4_noise.npy,siren,UrbanSound8K_noise
US8K_118279-8-0-4_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_118279-8-0-4_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_118279-8-0-5_noise.npy,siren,UrbanSound8K_noise
US8K_118279-8-0-5_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_118279-8-0-5_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_118279-8-0-6_noise.npy,siren,UrbanSound8K_noise
US8K_118279-8-0-6_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_118279-8-0-6_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_118279-8-0-7_noise.npy,siren,UrbanSound8K_noise
US8K_118279-8-0-7_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_118279-8-0-7_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_118279-8-0-8_noise.npy,siren,UrbanSound8K_noise
US8K_118279-8-0-8_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_118279-8-0-8_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_118279-8-0-9_noise.npy,siren,UrbanSound8K_noise
US8K_118279-8-0-9_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_118279-8-0-9_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_121528-8-1-0_noise.npy,siren,UrbanSound8K_noise
US8K_121528-8-1-0_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_121528-8-1-0_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_121528-8-1-1_noise.npy,siren,UrbanSound8K_noise
US8K_121528-8-1-1_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_121528-8-1-1_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-0-0_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-0-0_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-0-0_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-0-1_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-0-1_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-0-1_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-0-10_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-0-10_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-0-10_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-0-11_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-0-11_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-0-11_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-0-12_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-0-12_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-0-12_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-0-13_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-0-13_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-0-13_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-0-14_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-0-14_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-0-14_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-0-15_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-0-15_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-0-15_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-0-16_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-0-16_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-0-16_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-0-17_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-0-17_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-0-17_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-0-18_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-0-18_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-0-18_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-0-2_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-0-2_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-0-2_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-0-3_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-0-3_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-0-3_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-0-4_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-0-4_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-0-4_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-0-5_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-0-5_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-0-5_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-0-6_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-0-6_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-0-6_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-0-7_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-0-7_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-0-7_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-0-8_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-0-8_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-0-8_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-0-9_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-0-9_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-0-9_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-1-0_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-1-0_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-1-0_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-1-1_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-1-1_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-1-1_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-1-2_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-1-2_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-1-2_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-1-3_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-1-3_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-1-3_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-1-4_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-1-4_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-1-4_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-1-5_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-1-5_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-1-5_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-2-0_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-2-0_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-2-0_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-2-1_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-2-1_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-2-1_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-2-2_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-2-2_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-2-2_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-2-3_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-2-3_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-2-3_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_123688-8-2-4_noise.npy,siren,UrbanSound8K_noise
US8K_123688-8-2-4_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_123688-8-2-4_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_124389-8-1-0_noise.npy,siren,UrbanSound8K_noise
US8K_124389-8-1-0_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_124389-8-1-0_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_124389-8-1-1_noise.npy,siren,UrbanSound8K_noise
US8K_124389-8-1-1_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_124389-8-1-1_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_124389-8-1-10_noise.npy,siren,UrbanSound8K_noise
US8K_124389-8-1-10_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_124389-8-1-10_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_124389-8-1-11_noise.npy,siren,UrbanSound8K_noise
US8K_124389-8-1-11_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_124389-8-1-11_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_124389-8-1-12_noise.npy,siren,UrbanSound8K_noise
US8K_124389-8-1-12_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_124389-8-1-12_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_124389-8-1-13_noise.npy,siren,UrbanSound8K_noise
US8K_124389-8-1-13_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_124389-8-1-13_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_124389-8-1-14_noise.npy,siren,UrbanSound8K_noise
US8K_124389-8-1-14_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_124389-8-1-14_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_124389-8-1-15_noise.npy,siren,UrbanSound8K_noise
US8K_124389-8-1-15_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_124389-8-1-15_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_124389-8-1-16_noise.npy,siren,UrbanSound8K_noise
US8K_124389-8-1-16_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_124389-8-1-16_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_124389-8-1-17_noise.npy,siren,UrbanSound8K_noise
US8K_124389-8-1-17_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_124389-8-1-17_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_124389-8-1-18_noise.npy,siren,UrbanSound8K_noise
US8K_124389-8-1-18_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_124389-8-1-18_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_124389-8-1-2_noise.npy,siren,UrbanSound8K_noise
US8K_124389-8-1-2_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_124389-8-1-2_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_124389-8-1-3_noise.npy,siren,UrbanSound8K_noise
US8K_124389-8-1-3_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_124389-8-1-3_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_124389-8-1-4_noise.npy,siren,UrbanSound8K_noise
US8K_124389-8-1-4_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_124389-8-1-4_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_124389-8-1-5_noise.npy,siren,UrbanSound8K_noise
US8K_124389-8-1-5_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_124389-8-1-5_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_124389-8-1-6_noise.npy,siren,UrbanSound8K_noise
US8K_124389-8-1-6_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_124389-8-1-6_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_124389-8-1-7_noise.npy,siren,UrbanSound8K_noise
US8K_124389-8-1-7_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_124389-8-1-7_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_124389-8-1-8_noise.npy,siren,UrbanSound8K_noise
US8K_124389-8-1-8_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_124389-8-1-8_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_124389-8-1-9_noise.npy,siren,UrbanSound8K_noise
US8K_124389-8-1-9_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_124389-8-1-9_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_133473-8-0-0_noise.npy,siren,UrbanSound8K_noise
US8K_133473-8-0-0_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_133473-8-0-0_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_133473-8-0-1_noise.npy,siren,UrbanSound8K_noise
US8K_133473-8-0-1_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_133473-8-0-1_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_133473-8-0-2_noise.npy,siren,UrbanSound8K_noise
US8K_133473-8-0-2_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_133473-8-0-2_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_133473-8-0-3_noise.npy,siren,UrbanSound8K_noise
US8K_133473-8-0-3_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_133473-8-0-3_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_133473-8-0-4_noise.npy,siren,UrbanSound8K_noise
US8K_133473-8-0-4_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_133473-8-0-4_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_133473-8-0-5_noise.npy,siren,UrbanSound8K_noise
US8K_133473-8-0-5_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_133473-8-0-5_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_135160-8-0-0_noise.npy,siren,UrbanSound8K_noise
US8K_135160-8-0-0_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_135160-8-0-0_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_135160-8-0-1_noise.npy,siren,UrbanSound8K_noise
US8K_135160-8-0-1_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_135160-8-0-1_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_135160-8-0-10_noise.npy,siren,UrbanSound8K_noise
US8K_135160-8-0-10_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_135160-8-0-10_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_135160-8-0-11_noise.npy,siren,UrbanSound8K_noise
US8K_135160-8-0-11_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_135160-8-0-11_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_135160-8-0-2_noise.npy,siren,UrbanSound8K_noise
US8K_135160-8-0-2_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_135160-8-0-2_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_135160-8-0-3_noise.npy,siren,UrbanSound8K_noise
US8K_135160-8-0-3_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_135160-8-0-3_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_135160-8-0-4_noise.npy,siren,UrbanSound8K_noise
US8K_135160-8-0-4_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_135160-8-0-4_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_135160-8-0-5_noise.npy,siren,UrbanSound8K_noise
US8K_135160-8-0-5_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_135160-8-0-5_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_135160-8-0-6_noise.npy,siren,UrbanSound8K_noise
US8K_135160-8-0-6_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_135160-8-0-6_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_135160-8-0-7_noise.npy,siren,UrbanSound8K_noise
US8K_135160-8-0-7_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_135160-8-0-7_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_135160-8-0-8_noise.npy,siren,UrbanSound8K_noise
US8K_135160-8-0-8_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_135160-8-0-8_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_135160-8-0-9_noise.npy,siren,UrbanSound8K_noise
US8K_135160-8-0-9_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_135160-8-0-9_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_148632-8-0-0_noise.npy,siren,UrbanSound8K_noise
US8K_148632-8-0-0_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_148632-8-0-0_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_148632-8-0-1_noise.npy,siren,UrbanSound8K_noise
US8K_148632-8-0-1_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_148632-8-0-1_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_148632-8-0-10_noise.npy,siren,UrbanSound8K_noise
US8K_148632-8-0-10_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_148632-8-0-10_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_148632-8-0-11_noise.npy,siren,UrbanSound8K_noise
US8K_148632-8-0-11_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_148632-8-0-11_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_148632-8-0-12_noise.npy,siren,UrbanSound8K_noise
US8K_148632-8-0-12_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_148632-8-0-12_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_148632-8-0-13_noise.npy,siren,UrbanSound8K_noise
US8K_148632-8-0-13_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_148632-8-0-13_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_148632-8-0-14_noise.npy,siren,UrbanSound8K_noise
US8K_148632-8-0-14_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_148632-8-0-14_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_148632-8-0-15_noise.npy,siren,UrbanSound8K_noise
US8K_148632-8-0-15_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_148632-8-0-15_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_148632-8-0-16_noise.npy,siren,UrbanSound8K_noise
US8K_148632-8-0-16_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_148632-8-0-16_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_148632-8-0-17_noise.npy,siren,UrbanSound8K_noise
US8K_148632-8-0-17_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_148632-8-0-17_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_148632-8-0-18_noise.npy,siren,UrbanSound8K_noise
US8K_148632-8-0-18_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_148632-8-0-18_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_148632-8-0-2_noise.npy,siren,UrbanSound8K_noise
US8K_148632-8-0-2_timestretch.npy,siren,UrbanSound8K_timestretch
US8K_148632-8-0-2_pitchshift.npy,siren,UrbanSound8K_pitchshift
US8K_148632-8-0-3_noise.npy,siren,UrbanSound8K_noise
